,Unnamed: 0,title,all_tags,type
1954,1954,Waterloo,biography napoleon bonaparte waterloo Rod Steiger Christopher Plummer Orson Welles Jack Hawkins Virginia McKenna History Action Drama Sergey Bondarchuk,movie
1955,1955,Kung Fu Jungle,martial arts kung fu serial killer Donnie Yen Charlie Yeung Wang Baoqiang Bai Bing Deep Ng Crime Action Thriller Teddy Chan,movie
1956,1956,Red Sky,love triangle middle east fight kidnapping missile Cam Gigandet Rachael Leigh Cook Shane West Bill Pullman Brian Krause Action Thriller Mario Van Peebles,movie
1957,1957,Dangerous Liaisons,lovesickness sexuality cheating cynic ladykiller Glenn Close John Malkovich Michelle Pfeiffer Swoosie Kurtz Keanu Reeves Drama Romance Stephen Frears,movie
1958,1958,On the Road,based on novel cemetery narration nudity funeral Garrett Hedlund Sam Riley Kristen Stewart Amy Adams Tom Sturridge Adventure Drama Walter Salles,movie
1959,1959,Star Trek IV: The Voyage Home,saving the world san francisco uss enterprise-a time travel whale William Shatner Leonard Nimoy DeForest Kelley James Doohan George Takei Science Fiction Adventure Leonard Nimoy,movie
1960,1960,Rocky Balboa,philadelphia transporter fight love of one's life publicity Sylvester Stallone Burt Young Milo Ventimiglia Geraldine Hughes James Francis Kelly III Drama Sylvester Stallone,movie
1961,1961,Scream 2,film festivals slaughter slasher David Arquette Neve Campbell Courteney Cox Sarah Michelle Gellar Jamie Kennedy Horror Mystery Wes Craven,movie
1962,1962,Jane Got a Gun, Natalie Portman Joel Edgerton Ewan McGregor Noah Emmerich Boyd Holbrook Action Drama Western Gavin O'Connor,movie
1963,1963,Think Like a Man Too, Adam Brody Michael Ealy Jerry Ferrara Meagan Good Regina Hall Comedy Romance Tim Story,movie
1964,1964,The Whole Nine Yards,bounty gangster boss montreal gangster dentist Bruce Willis Matthew Perry Rosanna Arquette Michael Clarke Duncan Kevin Pollak Comedy Crime Jonathan Lynn,movie
1965,1965,Footloose,dancing dancer dance music dance teacher Kevin Bacon John Lithgow Dianne Wiest Chris Penn Lori Singer Drama Family Music Romance Herbert Ross,movie
1966,1966,Old School,sex doll streaking mouth to mouth resuscitation Luke Wilson Will Ferrell Vince Vaughn Ellen Pompeo Leah Remini Comedy Todd Phillips,movie
1967,1967,The Fisher King,holy grail homeless person loss of lover mental disease sense of guilt Jeff Bridges Robin Williams Mercedes Ruehl Amanda Plummer Michael Jeter Comedy Drama Terry Gilliam,movie
1968,1968,I Still Know What You Did Last Summer,competition island radio bahamas college Jennifer Love Hewitt Freddie Prinze Jr. Mekhi Phifer Brandy Norwood Muse Watson Horror Mystery Thriller Danny Cannon,movie
1969,1969,Return to Me,transplantation love of one's life veterinarian woman director David Duchovny Minnie Driver Carroll O'Connor Robert Loggia Jim Belushi Romance Comedy Drama Bonnie Hunt,movie
1970,1970,Zack and Miri Make a Porno,pornography love of one's life platonic love pornographic video best friend Seth Rogen Elizabeth Banks Jennifer Schwalbach Smith Jason Mewes Gerry Bednob Comedy Kevin Smith,movie
1971,1971,Nurse Betty,independent film native american violence soap opera used car dealer Ren\u00e9e Zellweger Morgan Freeman Chris Rock Greg Kinnear Aaron Eckhart Comedy Crime Thriller Neil LaBute,movie
1972,1972,The Men Who Stare at Goats,vietnam veteran kuwait new age staring contest drug use George Clooney Ewan McGregor Jeff Bridges Kevin Spacey Robert Patrick Comedy War Grant Heslov,movie
1973,1973,Double Take,mexico cia fbi train Orlando Jones Eddie Griffin Garcelle Beauvais Gary Grubbs Daniel Roebuck Adventure Drama Action Comedy Romance George Gallo,movie
1974,1974,"Girl, Interrupted",based on novel suicide attempt puberty biography borderline personality disorder Winona Ryder Angelina Jolie Clea DuVall Brittany Murphy Elisabeth Moss Drama James Mangold,movie
1975,1975,Win a Date with Tad Hamilton!,celebrity romantic comedy male female relationship movie star Josh Duhamel Kate Bosworth Topher Grace Nathan Lane Sean Hayes Comedy Romance Robert Luketic,movie
1976,1976,Muppets from Space,puppet the muppets Steve Whitmire Dave Goelz Bill Barretta Frank Oz Jerry Nelson Fantasy Comedy Science Fiction Family Tim Hill,movie
1977,1977,The Wiz,melancholy little dog based on stage musical based on film wizard Diana Ross Michael Jackson Nipsey Russell Ted Ross Theresa Merritt Adventure Family Fantasy Music Sidney Lumet,movie
1978,1978,Ready to Rumble,wrestling sport David Arquette Scott Caan Oliver Platt Rose McGowan Bill Goldberg Action Comedy Drama Brian Robbins,movie
1979,1979,Play It to the Bone,sport Antonio Banderas Woody Harrelson Lolita Davidovich Tom Sizemore Lucy Liu Comedy Drama Ron Shelton,movie
1980,1980,I Don't Know How She Does It,pregnancy family vacation widower working mum in-laws Sarah Jessica Parker Pierce Brosnan Sarah Shahi Busy Philipps Olivia Munn Romance Comedy Douglas McGrath,movie
1981,1981,Piranha 3D,yacht movie in movie scuba diving piranha spring break Elisabeth Shue Adam Scott Jerry O'Connell Steven R. McQueen Jessica Szohr Comedy Horror Alexandre Aja,movie
1982,1982,Beyond the Sea,musical perfectionist rowboat courtship Kevin Spacey Kate Bosworth John Goodman Bob Hoskins Brenda Blethyn Drama Music Kevin Spacey,movie
1983,1983,Meet the Deedles, Paul Walker John Ashton Dennis Hopper Eric Braeden Richard Lineback Animation Comedy Family Steve Boyum,movie
1984,1984,The Thief and the Cobbler,prophecy witch princess battle desert Vincent Price Anthony Quayle Sean Connery Joan Sims Paul Matthews Adventure Fantasy Animation Science Fiction Family Richard Williams,movie
1985,1985,The Bridge of San Luis Rey,based on novel bridge peru period drama 18th century Gabriel Byrne F. Murray Abraham Kathy Bates Robert De Niro Harvey Keitel Romance Drama Mary McGuckian,movie
1986,1986,Faster," Dwayne Johnson Billy Bob Thornton Maggie Grace Carla Gugino Tom Berenger Crime Drama Action Thriller George Tillman, Jr.",movie
1987,1987,Howl's Moving Castle,flying witch rain castle scarecrow Takuya Kimura Akihiro Miwa Tatsuya Gash\u00fbin Mitsunori Isaki Yo Oizumi Fantasy Animation Adventure Hayao Miyazaki,movie
1988,1988,Zombieland,washington d.c. sister sister relationship post-apocalyptic road trip blood splatter Jesse Eisenberg Woody Harrelson Emma Stone Abigail Breslin Amber Heard Comedy Horror Ruben Fleischer,movie
1989,1989,The Waterboy,sport social outcast ridicule lawn mower deserted by husband Adam Sandler Kathy Bates Fairuza Balk Henry Winkler Jerry Reed Comedy Frank Coraci,movie
1990,1990,The Empire Strikes Back,rebel android asteroid space battle snow storm Mark Hamill Harrison Ford Carrie Fisher Billy Dee Williams Anthony Daniels Adventure Action Science Fiction Irvin Kershner,movie
1991,1991,Bad Boys,miami detective handcuffs airport mexican standoff Will Smith Martin Lawrence T\u00e9a Leoni Tch\u00e9ky Karyo Joe Pantoliano Action Comedy Crime Thriller Michael Bay,movie
1992,1992,The Naked Gun 2½: The Smell of Fear,washington d.c. usa president spoof the white house Leslie Nielsen Priscilla Presley George Kennedy O.J. Simpson Robert Goulet Comedy Crime David Zucker,movie
1993,1993,Final Destination,omen airplane accident corpse death near-death experience Devon Sawa Ali Larter Kerr Smith Tony Todd Seann William Scott Horror James Wong,movie
1994,1994,The Ides of March,ohio politics dirty tricks presidential campaign endorsement Ryan Gosling George Clooney Philip Seymour Hoffman Paul Giamatti Evan Rachel Wood Drama George Clooney,movie
1995,1995,Pitch Black,darkness dystopia comet alien life-form survival Vin Diesel Radha Mitchell Cole Hauser Lewis Fitz-Gerald Claudia Black Thriller Science Fiction Action David Twohy,movie
1996,1996,Someone Like You...,feminism cohabitant tv show man-woman relation man between two women Ashley Judd Greg Kinnear Hugh Jackman Marisa Tomei Ellen Barkin Comedy Romance Tony Goldwyn,movie
1997,1997,Her,artificial intelligence computer love loneliness transhumanism Joaquin Phoenix Scarlett Johansson Rooney Mara Amy Adams Olivia Wilde Romance Science Fiction Drama Spike Jonze,movie
1998,1998,Joy Ride,colorado friendship stalker pokies truck driver Steve Zahn Paul Walker Leelee Sobieski Jessica Bowman Stuart Stone Mystery Thriller Drama John Dahl,movie
1999,1999,The Adventurer: The Curse of the Midas Box,london england based on novel key adventure supernatural Aneurin Barnard Michael Sheen Lena Headey Sam Neill Ioan Gruffudd Fantasy Adventure Family Jonathan Newman,movie
2000,2000,Anywhere But Here,dream Susan Sarandon Natalie Portman Hart Bochner Eileen Ryan Ray Baker Drama Comedy Romance Wayne Wang,movie
2001,2001,The Crew, Richard Dreyfuss Burt Reynolds Dan Hedaya Seymour Cassel Carrie-Anne Moss Action Comedy Michael Dinner,movie
2002,2002,Haywire,mercenary secret agent rescue foot chase spanish Gina Carano Ewan McGregor Michael Fassbender Bill Paxton Channing Tatum Action Thriller Steven Soderbergh,movie
2003,2003,Jaws: The Revenge,shark attack bahamas dying and death aggression by animal sequel Lorraine Gary Lance Guest Mario Van Peebles Michael Caine Karen Young Adventure Thriller Joseph Sargent,movie
2004,2004,Marvin's Room,sister sister relationship sister leukemia reunion cancer Diane Keaton Meryl Streep Leonardo DiCaprio Robert De Niro Hume Cronyn Drama Jerry Zaks,movie
2005,2005,The Longshots, Ice Cube Keke Palmer Tasha Smith Jill Marie Jones Dash Mihok Drama Family Fred Durst,movie
2006,2006,The End of the Affair,bomb sex jealousy infidelity obsession Ralph Fiennes Stephen Rea Julianne Moore James Bolam Ian Hart Drama Neil Jordan,movie
2007,2007,Harley Davidson and the Marlboro Man,corruption harley davidson drug dealer los angeles las vegas Mickey Rourke Don Johnson Chelsea Field Daniel Baldwin Giancarlo Esposito Action Thriller Simon Wincer,movie
2008,2008,In the Valley of Elah,father son relationship detective war crimes patriotism homicide Tommy Lee Jones Charlize Theron Susan Sarandon Frances Fisher James Franco History Drama Thriller Crime Mystery Paul Haggis,movie
2009,2009,Coco Before Chanel,fashion designer woman director Audrey Tautou Beno\u00eet Poelvoorde Alessandro Nivola Marie Gillain Emmanuelle Devos Drama History Anne Fontaine,movie
2010,2010,Forsaken, Demi Moore Kiefer Sutherland Donald Sutherland Brian Cox Siobhan Williams Western Drama Jon Cassar,movie
2011,2011,Cheri, Michelle Pfeiffer Kathy Bates Rupert Friend Felicity Jones Iben Hjejle Drama Comedy Romance Stephen Frears,movie
2012,2012,Vanity Fair,london england british empire lover advancement aristocrat Reese Witherspoon James Purefoy Jonathan Rhys Meyers Romola Garai Gabriel Byrne Drama Romance Mira Nair,movie
2013,2013,Bodyguards and Assassins,assassination martial arts sword blood splatter impalement Donnie Yen Wang Xue-qi Tony Leung Ka-Fai Nicholas Tse Hu Jun Drama Action History Teddy Chan,movie
2014,2014,1408,suicide new york hotel fire hotel room John Cusack Samuel L. Jackson Mary McCormack Jasmine Jessica Anthony Tony Shalhoub Horror Thriller Mikael H\u00e5fstr\u00f6m,movie
2015,2015,Spaceballs,android lasergun swordplay temple space marine Mel Brooks Rick Moranis Bill Pullman Daphne Zuniga John Candy Comedy Science Fiction Mel Brooks,movie
2016,2016,The Water Diviner,istanbul australia post world war i farmer missing in action Russell Crowe Olga Kurylenko Y\u0131lmaz Erdo\u011fan Cem Y\u0131lmaz Jai Courtney War Drama Russell Crowe,movie
2017,2017,Ghost,corruption fortune teller money transfer money laundering pottery Patrick Swayze Demi Moore Whoopi Goldberg Tony Goldwyn Vincent Schiavelli Fantasy Drama Thriller Mystery Romance Jerry Zucker,movie
2018,2018,There's Something About Mary,surgeon stalker romantic comedy dream girl taboo Cameron Diaz Ben Stiller Matt Dillon Lee Evans Chris Elliott Romance Comedy Bobby Farrelly,movie
2019,2019,The Santa Clause,holiday christmas party santa claus deal christmas tree Tim Allen Judge Reinhold Wendy Crewson David Krumholtz Peter Boyle Fantasy Drama Comedy Family John Pasquin,movie
2020,2020,The Rookie,father son relationship baseball sports team sport life's dream Dennis Quaid Rachel Griffiths Beth Grant Angus T. Jones Brian Cox Drama Family John Lee Hancock,movie
2021,2021,The Game Plan,american football bachelor sports team sport aerobics Dwayne Johnson Madison Pettis Kyra Sedgwick Roselyn S\u00e1nchez Morris Chestnut Comedy Family Andy Fickman,movie
2022,2022,The Bridges of Madison County,farewell adultery love at first sight photographer wife husband relationship Meryl Streep Clint Eastwood Annie Corley Victor Slezak Jim Haynie Drama Romance Clint Eastwood,movie
2023,2023,The Animal,dream employee car crash scientist police officer Rob Schneider Colleen Haskell John C. McGinley Ed Asner Guy Torry Action Comedy Luke Greenfield,movie
2024,2024,Gandhi,muslim indian lead demonstration world war ii imprisonment Ben Kingsley Candice Bergen Edward Fox John Gielgud Trevor Howard Drama History Richard Attenborough,movie
2025,2025,The Hundred-Foot Journey,france based on novel indian lead restaurant family Helen Mirren Manish Dayal Om Puri Charlotte Le Bon Rohan Chand Drama Lasse Hallstr\u00f6m,movie
2026,2026,The Net,cheating new identity computer virus chase computer Sandra Bullock Jeremy Northam Dennis Miller Wendy Gazelle Ken Howard Crime Drama Mystery Thriller Action Irwin Winkler,movie
2027,2027,I Am Sam,foster parents pro bono new baby social services learning Sean Penn Michelle Pfeiffer Dianne Wiest Dakota Fanning Richard Schiff Drama Jessie Nelson,movie
2028,2028,Son of God,biography resurrection Roma Downey Diogo Morgado Louise Delamere Darwin Shaw Amber Rose Revah Drama Christopher Spencer,movie
2029,2029,Underworld,budapest subway love of one's life vampire bite Kate Beckinsale Scott Speedman Michael Sheen Shane Brolly Bill Nighy Fantasy Action Thriller Len Wiseman,movie
2030,2030,Derailed,prison chicago rape based on novel hotel room Clive Owen Jennifer Aniston Vincent Cassel Melissa George Addison Timlin Drama Thriller Mikael H\u00e5fstr\u00f6m,movie
2031,2031,The Informant!,agriculture company witness to murder Matt Damon Scott Bakula Joel McHale Melanie Lynskey Ann Dowd Drama Comedy Crime Steven Soderbergh,movie
2032,2032,Shadowlands,bachelor stroke of fate brother oxford author Anthony Hopkins Debra Winger John Wood Julian Fellowes Roddy Maude-Roxby Drama Romance Richard Attenborough,movie
2033,2033,Deuce Bigalow: European Gigolo,painter amsterdam dolphin europe pimp Rob Schneider Eddie Griffin Jeroen Krabb\u00e9 Til Schweiger Hanna Verboom Comedy Mike Bigelow,movie
2034,2034,Delivery Man,remake sperm donor Vince Vaughn Cobie Smulders Chris Pratt Britt Robertson Jack Reynor Comedy Ken Scott,movie
2035,2035,Our Kind of Traitor,based on novel woman director Ewan McGregor Stellan Skarsg\u00e5rd Damian Lewis Naomie Harris Jeremy Northam Thriller Susanna White,movie
2036,2036,Saving Silverman,female nudity harassment male friendship dark comedy director cameo Jason Biggs Steve Zahn Jack Black Amanda Peet Amanda Detmer Comedy Crime Romance Dennis Dugan,movie
2037,2037,Diary of a Wimpy Kid: Dog Days,best friend sweet sixteen duringcreditsstinger Zachary Gordon Robert Capron Devon Bostick Rachael Harris Steve Zahn Comedy Family David Bowers,movie
2038,2038,Summer of Sam,distrust intolerance punk rock italian american summer John Leguizamo Adrien Brody Mira Sorvino Jennifer Esposito Anthony LaPaglia Thriller Drama Crime Romance Spike Lee,movie
2039,2039,Jay and Silent Bob Strike Back,film making jay and silent bob self mocking character is subject of comic reference to prince valiant Kevin Smith Jason Mewes Ben Affleck Jeff Anderson Brian O'Halloran Comedy Kevin Smith,movie
2040,2040,The Glass House,california brother sister relationship loss of parents suspense psychological thriller Leelee Sobieski Diane Lane Stellan Skarsg\u00e5rd Bruce Dern Kathy Baker Drama Thriller Daniel Sackheim,movie
2041,2041,"Hail, Caesar!",journalist cat ransom kidnapping ancient rome Josh Brolin George Clooney Alden Ehrenreich Ralph Fiennes Scarlett Johansson Comedy Drama Mystery Joel Coen,movie
