,Unnamed: 0,title,all_tags,type
7099,7099,War,fiction adventure contemporary action science abandoned ebooks history non-fiction historical american memoir biography biography-memoir social journalism sociology war school american-history politics asia psychology military-history sebastianjunger,book
7100,7100,Imperial Bedrooms ,fiction novels mystery romance contemporary thriller adult adult-fiction literature ebooks american 21st-century united-states americana literary-fiction drama modern roman horror crime dark urban breteastonellis,book
7101,7101,This Time Together: Laughter and Reflection,humor funny comedy adult ebooks history non-fiction memoir biography biography-memoir autobiography short-stories family pop-culture tv carolburnett,book
7102,7102,The Wimpy Kid Movie Diary (Diary of a Wimpy Kid),young-adult fiction childrens children-s middle-grade juvenile contemporary humor funny comedy abandoned non-fiction biography movies film realistic-fiction chapter-books graphic-novels comics diary jeffkinney,book
7103,7103,Scars,young-adult fiction novels teen mystery romance contemporary love ebooks sociology art survival realistic-fiction family drama high-school suspense dark mental-illness mental-health psychology lgbt queer abuse lesbian cherylrainfield,book
7104,7104,"Monsters of Men (Chaos Walking, #3)",fantasy young-adult fiction adventure teen romance coming-of-age action thriller science-fiction aliens speculative-fiction ebooks war survival suspense dystopia post-apocalyptic futuristic patrickness,book
7105,7105,"Smaragdgrün (Edelstein-Trilogie, #3)",fantasy young-adult fiction magic adventure paranormal teen urban-fantasy supernatural mystery romance contemporary young-adult-fantasy time-travel love humor science-fiction funny historical historical-fiction german-literature ghosts paranormal-romance kerstingier,book
7106,7106,Men at Arms: The Play,fantasy fiction magic adventure novels urban-fantasy mystery science-fiction-fantasy humor science-fiction funny comedy adult science speculative-fiction war detective plays theatre terrypratchett stephenbriggs,book
7107,7107,Revolution,fantasy young-adult fiction adventure paranormal teen mystery romance contemporary coming-of-age time-travel science-fiction adult abandoned ebooks history historical travel france war realistic-fiction historical-fiction family drama high-school new-york magical-realism mental-illness music death 18th-century french-revolution diary jenniferdonnelly,book
7108,7108,"The Quantum Thief (Jean le Flambeur, #1)",fantasy fiction adventure novels mystery science-fiction-fantasy thriller science-fiction space science abandoned ebooks unfinished space-opera crime dystopia detective cyberpunk hard-science-fiction singularity finnish-literature hannurajaniemi,book
7109,7109,Last Night at Chateau Marmont,novels romance contemporary love adult adult-fiction abandoned unfinished american drama relationships music chick-lit marriage contemporary-romance womens-fiction laurenweisberger,book
7110,7110,"I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",fantasy young-adult fiction magic childrens adventure children-s novels paranormal teen witches supernatural juvenile romance coming-of-age science-fiction-fantasy action humor science-fiction funny high-fantasy comedy adult science speculative-fiction ebooks fairies terrypratchett,book
7111,7111,"The Emperor of Nihon-Ja (Ranger's Apprentice, #10)",fantasy young-adult fiction childrens adventure children-s middle-grade teen juvenile romance action young-adult-fantasy epic-fantasy high-fantasy ebooks history historical war historical-fiction medieval johnflanagan,book
7112,7112,"Ghost Town (The Morganville Vampires, #9)",fantasy young-adult fiction magic paranormal teen urban-fantasy supernatural mystery romance contemporary action love ebooks horror ghosts paranormal-romance vampires young-adult-paranormal rachelcaine,book
7113,7113,Forbidden,young-adult fiction teen romance contemporary coming-of-age love adult ebooks unfinished realistic-fiction family drama high-school dark mental-illness death contemporary-romance abuse new-adult tabithasuzuma,book
7114,7114,"Venom (Elemental Assassin, #3)",fantasy fiction magic paranormal witches urban-fantasy supernatural mystery romance contemporary action thriller adult ebooks suspense paranormal-romance vampires urban paranormal-urban-fantasy jenniferestep,book
7115,7115,"I Am Not A Serial Killer (John Cleaver, #1)",fantasy young-adult fiction novels paranormal teen urban-fantasy supernatural mystery contemporary thriller adult adult-fiction speculative-fiction abandoned ebooks horror crime suspense dark mystery-thriller mental-illness mental-health psychology demons danwells,book
7116,7116,"Warm Bodies (Warm Bodies, #1)",fiction novels romance love science-fiction adult-fiction speculative-fiction abandoned american movies survival romantic horror suspense post-apocalyptic death apocalyptic retellings zombies isaacmarion,book
7117,7117,"Twilight: The Graphic Novel, Vol. 1 (Twilight: The Graphic Novel, #1)",fantasy young-adult fiction paranormal teen urban-fantasy supernatural romance werewolves love ebooks horror graphic-novels comics manga comics-manga graphic-novels-manga sequential-art graphic-novels-comics paranormal-romance vampires youngkim stepheniemeyer,book
7118,7118,"American Vampire, Vol. 1",fantasy fiction paranormal urban-fantasy supernatural action thriller adult adult-fiction historical american historical-fiction horror dark graphic-novels comics alternate-history comics-manga graphic-novels-manga sequential-art graphic-novels-comics graphic-novels-comics-manga vampires comix comic-book dc-comics scottsnyder stephenking rafaelalbuquerque,book
7119,7119,"The Scorch Trials (Maze Runner, #2)",fantasy young-adult fiction adventure novels teen mystery romance action thriller science-fiction abandoned ebooks survival suspense dystopia post-apocalyptic apocalyptic futuristic zombies jamesdashner,book
7120,7120,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,fiction adventure thriller adult 20th-century abandoned ebooks history non-fiction historical world-history biography war italy espionage world-war-ii spain military-history european-history benmacintyre,book
7121,7121,I'd Know You Anywhere,fiction novels mystery contemporary thriller adult adult-fiction abandoned ebooks american realistic-fiction family drama crime suspense mystery-thriller detective death psychological-thriller lauralippman,book
7122,7122,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,romance love adult science abandoned ebooks unfinished philosophy history non-fiction popular-science historical biology nature evolution anthropology education social social-science sociology research health self-help relationships sexuality polyamory feminism society psychology marriage gender queer gender-and-sexuality gender-studies prehistory christopherryan cacildajethá,book
7123,7123,"The Ring of Solomon (Bartimaeus, #0.5)",fantasy young-adult fiction magic childrens adventure children-s novels middle-grade paranormal teen urban-fantasy supernatural juvenile science-fiction-fantasy action young-adult-fantasy humor funny high-fantasy comedy ebooks historical mythology historical-fiction alternate-history historical-fantasy demons jonathanstroud simonjones,book
7124,7124,"The Gift (Witch & Wizard, #2)",fantasy young-adult fiction magic childrens adventure paranormal teen witches urban-fantasy supernatural mystery wizards juvenile romance action young-adult-fantasy thriller science-fiction science abandoned dystopia jamespatterson nedrust,book
7125,7125,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",adult abandoned unfinished history non-fiction historical anthropology american biography biography-memoir united-states microhistory war historical-fiction race american-history 19th-century politics cultural military-history westerns native-americans native-american-history s.c.gwynne,book
7126,7126,"Superman: Earth One, Volume 1",fantasy young-adult fiction adventure action science-fiction aliens graphic-novels comics alternate-history comics-manga sequential-art graphic-novels-comics superheroes comix comic-book dc-comics superman j.michaelstraczynski shanedavis sandrahope barbaraciardo robleigh,book
7127,7127,"Inheritance (The Inheritance Cycle, #4)",fantasy young-adult fiction magic childrens adventure children-s novels paranormal teen supernatural romance science-fiction-fantasy action young-adult-fantasy dragons epic-fantasy science-fiction high-fantasy abandoned ebooks epic war medieval christopherpaolini,book
7128,7128,Amy & Roger's Epic Detour,young-adult fiction adventure teen romance contemporary coming-of-age love ebooks travel road-trip realistic-fiction family high-school music death chick-lit contemporary-romance new-adult morganmatson,book
7129,7129,"Monster Hunter Vendetta (Monster Hunter International, #2)",fantasy fiction magic adventure paranormal urban-fantasy supernatural mystery contemporary science-fiction-fantasy action werewolves humor thriller science-fiction funny adult science ebooks horror ghosts apocalyptic dark-fantasy demons vampires urban zombies shapeshifters low-fantasy larrycorreia,book
